Item,Freq,Size
6~3564,42,1
7~3564,42,1
5~5824,19,1
6~5824,19,1
7~5824,19,1
5~3087,51,1
6~3087,51,1
7~3087,51,1
5~3996,35,1
6~3996,35,1
7~3996,35,1
4~2326,215,1
5~2326,1,1
6~2326,1,1
7~2326,1,1
5~2514,66,1
6~2514,66,1
7~2514,66,1
5~1956,89,1
6~1956,89,1
7~1956,89,1
5~2768,59,1
6~2768,59,1
7~2768,59,1
4~1209,472,1
5~2726,181,1
6~5723,59,1
7~6252,50,1
7~12207,9,1
5~14344,4,1
6~13314,3,1
7~13314,3,1
6~15740,1,1
7~15740,1,1
5~1832,287,1
6~9126,23,1
7~9606,20,1
6~7399,36,1
7~7534,35,1
6~9607,20,1
7~9608,20,1
6~14964,3,1
7~14965,3,1
7~15741,2,1
7~16686,1,1
6~7400,36,1
7~8219,29,1
7~16687,1,1
7~14966,3,1
7~14345,4,1
6~3351,137,1
7~4831,79,1
6~5510,63,1
7~6722,44,1
6~4720,82,1
7~6881,42,1
6~12208,9,1
7~12209,9,1
7~8103,30,1
7~9786,19,1
7~11320,12,1
7~8351,28,1
7~8352,28,1
4~854,678,1
5~854,1,1
6~854,1,1
7~854,1,1
5~4425,90,1
6~8104,15,1
7~8104,15,1
5~1047,558,1
6~3755,58,1
7~3755,58,1
5~8220,29,1
6~10830,7,1
7~10830,7,1
6~6723,22,1
7~6723,22,1
6~2433,104,1
7~2433,104,1
6~2759,89,1
7~2759,89,1
6~1158,249,1
7~1158,249,1
6~4251,48,1
7~4251,48,1
6~6253,25,1
7~6253,25,1
6~15742,1,1
7~15742,1,1
6~15743,1,1
7~15743,1,1
6~3756,58,1
7~3756,58,1
4~188,954,1
5~188,954,1
6~188,954,1
7~188,954,1
4~3905,82,1
5~3905,9,1
6~3905,9,1
7~3905,9,1
5~14967,1,1
6~14967,1,1
7~14967,1,1
5~9270,22,1
6~12210,9,1
7~14346,4,1
6~11060,13,1
7~13811,5,1
5~9609,20,1
6~12549,8,1
7~13812,5,1
7~13813,5,1
6~11321,12,1
7~13315,6,1
7~12550,8,1
7~14968,3,1
5~11322,12,1
6~13814,5,1
7~16688,1,1
7~13316,6,1
6~13815,5,1
7~16689,1,1
5~11323,12,1
6~13317,6,1
7~13318,6,1
5~16690,1,1
6~16691,1,1
7~16692,1,1
7~14347,4,1
6~13816,5,1
7~13817,5,1
5~16693,1,1
6~16694,1,1
7~16695,1,1
5~15744,2,1
6~15745,2,1
7~15746,2,1
7~14348,4,1
5~15747,2,1
6~15748,2,1
7~15749,2,1
6~16696,1,1
7~16697,1,1
6~16698,1,1
7~16699,1,1
6~16700,1,1
7~16701,1,1
4~167,1098,1
5~167,1098,1
6~167,1098,1
7~167,1098,1
4~1713,318,1
5~2515,66,1
6~2515,66,1
7~2515,66,1
5~5666,20,1
6~5666,20,1
7~5666,20,1
5~7988,31,1
6~8105,15,1
7~8105,15,1
6~7870,16,1
7~7870,16,1
5~5109,24,1
6~5109,24,1
7~5109,24,1
5~9787,19,1
6~8353,14,1
7~8353,14,1
6~11900,5,1
7~11900,5,1
5~3016,158,1
6~9271,11,1
7~9271,11,1
6~13319,3,1
7~13319,3,1
6~10372,8,1
7~10372,8,1
6~11324,6,1
7~11324,6,1
6~6254,25,1
7~6254,25,1
6~10831,7,1
7~10831,7,1
6~8354,14,1
7~8354,14,1
6~3334,69,1
7~3334,69,1
6~8106,15,1
7~8106,15,1
4~496,1230,1
5~1156,499,1
6~1459,385,1
7~2394,211,1
7~2814,171,1
7~14969,3,1
6~3798,114,1
7~11901,10,1
7~5880,56,1
7~7990,31,1
7~8936,12,1
7~13819,5,1
5~10373,16,1
6~14972,1,1
7~14972,1,1
6~11325,12,1
7~9272,11,1
6~14973,3,1
7~13320,3,1
7~15752,1,1
4~1215,471,1
5~7871,32,1
6~6403,24,1
7~6403,24,1
6~10374,8,1
7~10374,8,1
5~1290,439,1
6~3672,118,1
7~3672,2,1
7~6318,49,1
7~6882,42,1
6~14352,4,1
7~14974,3,1
6~2191,234,1
7~8938,24,1
7~3739,117,1
7~8786,25,1
7~16708,1,1
7~4335,93,1
6~5780,58,1
7~10375,16,1
7~7872,32,1
7~11902,10,1
6~8787,25,1
7~10832,14,1
7~12865,7,1
7~14353,4,1
4~253,2825,1
5~4934,76,1
6~11326,6,1
7~11326,6,1
6~8355,14,1
7~8355,14,1
6~12552,4,1
7~12552,4,1
5~7240,38,1
6~8665,13,1
7~8665,13,1
5~570,1062,1
6~5236,67,1
7~5236,2,1
6~8939,12,1
7~8939,12,1
6~5110,36,1
7~5110,36,1
6~10376,8,1
7~10376,8,1
6~12553,4,1
7~12553,4,1
5~873,671,1
6~2484,201,1
7~8518,27,1
5~3320,139,1
6~10833,14,1
7~16709,1,1
5~1186,481,1
6~3105,76,1
7~3105,76,1
7~10377,16,1
5~9446,21,1
6~9974,9,1
7~9974,9,1
6~4426,90,1
7~14354,4,1
5~6255,50,1
6~11903,5,1
7~11903,5,1
7~12554,8,1
7~11904,10,1
6~1624,334,1
7~1624,5,1
5~14355,4,1
6~14356,2,1
7~14356,2,1
6~13321,3,1
7~13321,3,1
6~9975,9,1
7~9975,9,1
5~9273,22,1
6~15753,1,1
7~15753,1,1
7~16710,1,1
7~15754,2,1
6~5667,30,1
7~5667,30,1
6~8940,12,1
7~8940,12,1
6~14357,2,1
7~14357,2,1
6~11905,5,1
7~11905,5,1
5~8108,30,1
6~15755,1,1
7~15755,1,1
6~9611,10,1
7~9611,10,1
6~14358,2,1
7~14358,2,1
6~928,634,1
7~928,1,1
6~9976,9,1
7~9976,9,1
7~8221,29,1
7~3565,126,1
7~9788,19,1
7~13820,5,1
7~13821,5,1
6~16711,1,1
7~16712,1,1
6~2312,110,1
7~2312,110,1
6~1247,229,1
7~1247,229,1
5~2824,172,1
6~5781,29,1
7~5781,29,1
7~12866,7,1
7~8222,29,1
6~6986,41,1
7~10586,15,1
7~16713,1,1
6~12555,4,1
7~12555,4,1
6~11906,5,1
7~11906,5,1
7~11631,11,1
7~5017,74,1
6~7757,33,1
7~14359,4,1
6~10378,8,1
7~10378,8,1
6~6404,24,1
7~6404,24,1
5~6724,44,1
6~12556,4,1
7~12556,4,1
6~6405,24,1
7~6405,24,1
7~11062,13,1
7~3305,140,1
7~11327,12,1
7~11907,10,1
6~15756,1,1
7~15756,1,1
6~14360,2,1
7~14360,2,1
6~14361,2,1
7~14361,2,1
6~10379,8,1
7~10379,8,1
7~16714,1,1
6~15757,1,1
7~15757,1,1
6~7241,19,1
7~7241,19,1
6~6883,21,1
7~6883,21,1
7~15758,2,1
7~16715,1,1
6~14362,2,1
7~14362,2,1
6~13322,3,1
7~13322,3,1
6~6256,25,1
7~6256,25,1
6~8109,15,1
7~8109,15,1
6~11328,6,1
7~11328,6,1
5~11632,11,1
6~13323,6,1
7~15759,2,1
7~8941,24,1
7~13822,5,1
6~15760,1,1
7~15760,1,1
7~9274,22,1
7~1965,266,1
6~3839,112,1
7~13823,5,1
7~16716,1,1
6~6884,21,1
7~6884,21,1
6~3361,68,1
7~3361,68,1
7~14363,4,1
7~11063,13,1
6~8666,26,1
7~11064,13,1
6~12867,7,1
7~16717,1,1
7~13324,6,1
7~12868,7,1
7~9612,20,1
6~11329,6,1
7~11329,6,1
6~8667,13,1
7~8667,13,1
6~8356,14,1
7~8356,14,1
7~12212,9,1
7~4505,88,1
6~1808,294,1
7~2861,169,1
7~13325,6,1
7~13326,6,1
7~13327,6,1
7~15761,2,1
7~5160,71,1
7~1511,367,1
7~15762,2,1
7~14364,4,1
7~16718,1,1
6~11330,12,1
7~14975,3,1
5~14365,4,1
6~12557,4,1
7~12557,4,1
7~14976,3,1
6~16719,1,1
7~16720,1,1
6~15763,2,1
7~16721,1,1
7~16722,1,1
6~15764,2,1
7~16723,1,1
7~15765,2,1
7~6885,42,1
7~12213,9,1
7~16724,1,1
6~15766,2,1
7~15767,2,1
7~16725,1,1
7~12214,9,1
6~14977,3,1
7~14978,3,1
7~11633,11,1
7~4427,90,1
6~16726,1,1
7~16727,1,1
4~452,1301,1
5~452,18,1
6~452,18,1
7~452,18,1
5~549,1103,1
6~605,1015,1
7~8519,27,1
6~549,2,1
7~549,2,1
7~672,912,1
6~5329,67,1
7~5881,56,1
5~2738,180,1
6~7535,35,1
7~8520,27,1
6~9613,19,1
7~14979,3,1
7~605,1,1
7~10380,16,1
6~5616,61,1
7~14980,3,1
7~5724,59,1
7~14366,4,1
7~13328,6,1
7~12558,8,1
7~13824,5,1
6~5330,67,1
7~7148,39,1
7~8110,30,1
7~9613,1,1
7~11908,10,1
7~16728,1,1
6~10163,17,1
7~12559,8,1
7~8788,25,1
7~14981,3,1
7~8668,26,1
7~15768,2,1
7~12215,9,1
4~2654,148,1
5~2654,13,1
6~2654,13,1
7~2654,13,1
5~4021,104,1
6~14367,2,1
7~14367,2,1
5~7991,31,1
6~15769,1,1
7~15769,1,1
6~13329,3,1
7~13329,3,1
6~5668,30,1
7~5668,30,1
6~3335,69,1
7~3335,69,1
6~11331,6,1
7~11331,6,1
6~6406,24,1
7~6406,24,1
4~1432,393,1
5~9977,6,1
6~9977,6,1
7~9977,6,1
5~4097,101,1
6~13330,3,1
7~13330,3,1
6~8357,14,1
7~8357,14,1
6~10834,7,1
7~10834,7,1
5~11332,4,1
6~11332,4,1
7~11332,4,1
6~5995,27,1
7~5995,27,1
6~4126,50,1
7~4126,50,1
5~2082,248,1
6~2931,82,1
7~2931,82,1
6~4428,45,1
7~4428,45,1
5~8223,29,1
6~10835,7,1
7~10835,7,1
6~2849,85,1
7~2849,85,1
6~6886,21,1
7~6886,21,1
5~14368,4,1
6~12560,4,1
7~12560,4,1
6~8358,14,1
7~8358,14,1
6~10381,8,1
7~10381,8,1
6~8111,15,1
7~8111,15,1
5~16729,1,1
6~16730,1,1
7~16731,1,1
4~1561,353,1
5~2516,198,1
6~8224,29,1
7~11634,11,1
7~12869,7,1
7~16732,1,1
7~16733,1,1
7~13331,6,1
6~11333,12,1
7~11635,11,1
5~3059,155,1
6~7873,32,1
7~12216,9,1
7~12870,7,1
6~9275,22,1
7~14369,4,1
7~14982,3,1
6~16734,1,1
7~16735,1,1
7~14983,3,1
7~15770,2,1
7~14370,4,1
6~7149,39,1
7~13332,6,1
7~13333,6,1
7~13334,6,1
7~12561,8,1
7~14371,4,1
7~16736,1,1
7~16737,1,1
7~13335,6,1
7~16738,1,1
7~16739,1,1
6~4252,96,1
7~5286,68,1
7~11065,13,1
7~14372,4,1
6~9789,19,1
7~14984,3,1
7~12871,7,1
7~14985,3,1
7~15771,2,1
7~13336,6,1
7~9978,18,1
6~5996,54,1
7~12562,8,1
7~12872,7,1
7~13337,6,1
7~11909,10,1
7~12563,8,1
6~6319,49,1
7~16740,1,1
7~16741,1,1
7~14373,4,1
7~15772,2,1
7~14374,4,1
7~13825,5,1
7~11636,11,1
7~11334,12,1
7~13826,5,1
7~12873,7,1
7~11335,12,1
7~10382,16,1
4~1091,536,1
5~2989,160,1
6~2455,103,1
7~2455,103,1
5~7758,33,1
6~6407,24,1
7~6407,24,1
5~2456,206,1
6~3595,124,1
7~4506,88,1
6~11910,5,1
7~11910,5,1
5~3352,137,1
6~13338,3,1
7~13338,3,1
6~1951,134,1
7~1951,134,1
6~3799,57,1
7~3799,57,1
6~12564,4,1
7~12564,4,1
6~4721,82,1
7~7242,38,1
7~7401,36,1
7~6725,44,1
3~477,1297,1
4~910,636,1
5~910,3,1
6~910,3,1
7~910,3,1
5~2124,236,1
6~2124,3,1
7~2124,3,1
5~1594,343,1
6~4574,43,1
7~4574,43,1
6~6117,26,1
7~6117,26,1
6~2691,92,1
7~2691,92,1
6~2587,96,1
7~2587,96,1
6~5669,30,1
7~5669,30,1
6~8942,12,1
7~8942,12,1
6~6118,26,1
7~6118,26,1
6~5882,28,1
7~5882,28,1
6~4575,43,1
7~4575,43,1
6~14375,2,1
7~14375,2,1
5~5997,54,1
6~9614,20,1
7~11911,10,1
6~14376,4,1
7~16742,1,1
6~10383,16,1
7~16743,1,1
7~11912,10,1
7~14986,3,1
7~10587,15,1
6~12565,8,1
7~14987,3,1
6~3956,107,1
7~7759,33,1
6~7874,32,1
7~8669,26,1
6~11066,13,1
7~13339,6,1
7~13827,5,1
6~8670,26,1
7~13828,5,1
7~13340,6,1
7~12874,7,1
7~9447,21,1
7~5018,74,1
6~11336,6,1
7~11336,6,1
4~2013,258,1
5~5111,24,1
6~5111,24,1
7~5111,24,1
5~3800,38,1
6~3800,38,1
7~3800,38,1
5~3673,40,1
6~3673,40,1
7~3673,40,1
5~5237,23,1
6~5237,23,1
7~5237,23,1
5~1411,133,1
6~1411,133,1
7~1411,133,1
4~55,4113,1
5~55,4113,1
6~55,4113,1
7~55,4113,1
4~2237,213,1
5~2237,5,1
6~2237,5,1
7~2237,5,1
5~6188,17,1
6~6188,17,1
7~6188,17,1
5~10588,15,1
6~9979,9,1
7~9979,9,1
5~9615,20,1
6~10836,7,1
7~10836,7,1
6~11337,6,1
7~11337,6,1
5~8225,29,1
6~7875,16,1
7~7875,16,1
6~13341,3,1
7~13341,3,1
5~3537,127,1
6~4393,91,1
7~8521,27,1
6~7402,36,1
7~12875,7,1
7~7536,35,1
6~8671,13,1
7~8671,13,1
6~9616,10,1
7~9616,10,1
7~10589,15,1
7~10837,14,1
7~8226,29,1
4~2229,163,1
5~2229,22,1
6~2229,22,1
7~2229,22,1
5~4394,91,1
6~3362,68,1
7~3362,68,1
5~8789,25,1
6~6408,24,1
7~6408,24,1
5~4980,25,1
6~4980,25,1
7~4980,25,1
6~6545,23,1
7~6545,23,1
6~15773,1,1
7~15773,1,1
4~114,5102,1
5~958,610,1
6~129,2540,1
7~1008,565,1
5~114,653,1
6~114,653,1
7~114,653,1
5~140,1909,1
6~140,1909,1
7~140,1909,1
7~1270,451,1
7~4935,76,1
7~1437,392,1
5~632,207,1
7~632,207,1
7~3240,72,1
7~2440,206,1
7~2990,159,1
5~109,5631,1
7~149,2689,1
7~3470,130,1
7~3840,56,1
7~2283,222,1
7~3977,53,1
7~555,547,1
7~1416,199,1
7~1320,216,1
5~568,355,1
7~568,355,1
5~711,285,1
7~711,285,1
7~1079,271,1
5~1552,355,1
7~2434,104,1
7~2825,86,1
7~1669,165,1
7~1558,177,1
4~3256,140,1
5~3256,1,1
6~3256,1,1
7~3256,1,1
5~4302,94,1
6~6257,25,1
7~6257,25,1
6~9276,11,1
7~9276,11,1
6~3757,58,1
7~3757,58,1
5~6627,45,1
6~8359,14,1
7~8359,14,1
6~5572,31,1
7~5572,31,1
4~1175,484,1
5~2871,56,1
6~2871,56,1
7~2871,56,1
5~2872,168,1
6~4022,52,1
7~4022,52,1
5~4546,29,1
6~4546,29,1
7~4546,29,1
5~2215,231,1
6~1887,139,1
7~1887,139,1
6~6409,24,1
7~6409,24,1
6~2692,92,1
7~2692,92,1
6~5998,27,1
7~5998,27,1
6~3471,65,1
7~3471,65,1
4~379,1612,1
5~379,9,1
6~379,9,1
7~379,9,1
5~1463,383,1
6~2463,194,1
7~2463,11,1
5~1739,312,1
6~2421,206,1
7~2421,3,1
6~2602,189,1
7~2602,2,1
6~8672,13,1
7~8672,13,1
6~4507,44,1
7~4507,44,1
5~770,772,1
6~4200,49,1
7~4200,49,1
6~4871,39,1
7~4871,39,1
7~4547,87,1
7~7052,40,1
6~9617,10,1
7~9617,10,1
5~3363,136,1
6~11338,12,1
7~14988,3,1
7~4722,82,1
7~5938,55,1
7~4758,81,1
7~9448,21,1
7~12217,9,1
6~1148,504,1
7~2702,183,1
7~6190,51,1
6~3758,116,1
7~5783,58,1
7~5784,58,1
6~4051,103,1
7~9790,19,1
7~4981,75,1
7~9618,20,1
7~4802,80,1
6~3596,124,1
7~12876,7,1
7~8790,25,1
7~9791,19,1
7~9619,20,1
7~3957,107,1
7~9449,21,1
7~7876,32,1
7~6258,50,1
7~4649,84,1
7~15774,2,1
7~9980,18,1
7~6887,42,1
7~4679,83,1
4~8360,7,1
5~8360,7,1
6~8360,7,1
7~8360,7,1
4~1465,373,1
5~1465,3,1
6~1465,3,1
7~1465,3,1
5~1321,144,1
6~1321,144,1
7~1321,144,1
5~864,226,1
6~864,226,1
7~864,226,1
4~1338,411,1
5~1338,5,1
6~1338,5,1
7~1338,5,1
5~2274,221,1
6~2274,1,1
7~2274,1,1
5~1366,139,1
6~1366,139,1
7~1366,139,1
5~5238,23,1
6~5238,23,1
7~5238,23,1
6~1322,216,1
7~1322,216,1
5~5239,23,1
6~5239,23,1
7~5239,23,1
6~12566,4,1
7~12566,4,1
7~64,3693,1
4~3929,108,1
5~3046,52,1
6~3046,52,1
7~3046,52,1
5~2873,56,1
6~2873,56,1
7~2873,56,1
4~1610,317,1
5~1610,8,1
6~1610,8,1
7~1610,8,1
5~1339,142,1
6~1339,142,1
7~1339,142,1
5~2670,62,1
6~2670,62,1
7~2670,62,1
5~1728,105,1
6~1728,105,1
7~1728,105,1
4~80,2844,1
5~80,2844,1
6~80,2844,1
7~80,2844,1
4~4576,86,1
5~4872,26,1
6~4872,26,1
7~4872,26,1
5~5670,20,1
6~5670,20,1
7~5670,20,1
5~4253,32,1
6~4253,32,1
7~4253,32,1
5~8943,8,1
6~8943,8,1
7~8943,8,1
4~3878,20,1
4~8112,24,1
5~8112,2,1
6~8112,2,1
7~8112,2,1
5~7150,13,1
6~7150,13,1
7~7150,13,1
5~10591,5,1
6~10591,5,1
7~10591,5,1
5~11339,4,1
6~11339,4,1
7~11339,4,1
4~4759,63,1
5~4759,6,1
6~4759,6,1
7~4759,6,1
5~7151,13,1
6~7151,13,1
7~7151,13,1
5~9127,23,1
6~8944,12,1
7~8944,12,1
6~14377,2,1
7~14377,2,1
5~9450,21,1
6~8113,15,1
7~8113,15,1
6~11340,6,1
7~11340,6,1
6~9981,9,1
7~9981,9,1
4~12,14490,1
5~12,14490,1
6~12,14490,1
7~12,14490,1
7~650,238,1
5~509,995,1
6~509,74,1
7~509,74,1
6~2640,186,1
7~2640,1,1
6~4760,81,1
7~15775,1,1
7~3930,54,1
6~3778,115,1
7~7053,20,1
7~2991,80,1
7~4936,38,1
6~8673,26,1
7~11913,5,1
6~2799,174,1
7~7649,17,1
7~6726,22,1
7~5573,31,1
7~12567,4,1
7~3136,75,1
7~8361,14,1
7~12568,4,1
7~5999,27,1
6~3321,139,1
7~4873,39,1
6~2492,200,1
7~6727,22,1
7~4937,38,1
7~2874,84,1
7~11914,5,1
7~7403,18,1
7~9277,11,1
7~2826,86,1
7~15776,1,1
7~15777,1,1
7~6410,24,1
7~9278,11,1
7~3931,54,1
7~11341,6,1
7~10838,7,1
7~13342,3,1
7~15778,1,1
7~5574,31,1
7~3017,79,1
7~11342,6,1
7~15779,1,1
4~616,999,1
5~1833,287,1
6~6119,26,1
7~6119,26,1
5~1611,341,1
6~1692,162,1
7~1692,162,1
5~4073,102,1
6~10384,8,1
7~10384,8,1
5~2791,175,1
6~2409,105,1
7~2409,105,1
5~4303,94,1
6~7877,16,1
7~7877,16,1
6~2025,128,1
7~2025,128,1
6~3515,64,1
7~3515,64,1
6~2641,94,1
7~2641,94,1
6~2221,115,1
7~2221,115,1
6~3306,70,1
7~3306,70,1
6~4938,38,1
7~4938,38,1
6~3268,71,1
7~3268,71,1
6~4803,40,1
7~4803,40,1
6~11915,5,1
7~11915,5,1
6~3801,57,1
7~3801,57,1
7~1564,88,1
2~141,2830,1
4~141,2830,1
5~2914,155,1
6~2914,5,1
7~2914,5,1
5~5671,20,1
6~5671,20,1
7~5671,20,1
5~1140,508,1
6~6546,45,1
7~6546,1,1
6~11916,5,1
7~11916,5,1
5~2182,235,1
6~5883,28,1
7~5883,28,1
6~3880,55,1
7~3880,55,1
6~5672,30,1
7~5672,30,1
5~1095,534,1
6~2693,182,1
7~2693,2,1
6~9982,9,1
7~9982,9,1
6~4023,52,1
7~4023,52,1
5~1565,352,1
6~11343,6,1
7~11343,6,1
6~10839,7,1
7~10839,7,1
5~2655,187,1
6~3364,68,1
7~3364,68,1
6~3841,56,1
7~3841,56,1
6~5112,36,1
7~5112,36,1
6~6120,26,1
7~6120,26,1
6~7404,18,1
7~7404,18,1
6~5575,31,1
7~5575,31,1
5~2493,200,1
6~8945,23,1
7~8945,1,1
6~4395,89,1
7~4395,2,1
6~6259,50,1
7~16744,1,1
6~6121,26,1
7~6121,26,1
5~1425,395,1
6~3069,77,1
7~3069,77,1
6~14378,2,1
7~14378,2,1
6~7650,17,1
7~7650,17,1
7~7760,33,1
7~8946,24,1
6~9279,11,1
7~9279,11,1
6~14379,2,1
7~14379,2,1
7~10385,16,1
7~14380,4,1
6~3047,78,1
7~3047,78,1
5~2111,244,1
6~7651,17,1
7~7651,17,1
6~5673,30,1
7~5673,30,1
6~7405,18,1
7~7405,18,1
6~1952,134,1
7~1952,134,1
7~11637,11,1
6~5674,60,1
7~13829,5,1
6~2850,85,1
7~2850,85,1
6~12569,8,1
7~12877,7,1
6~6988,41,1
7~14381,4,1
6~15780,2,1
7~15781,2,1
6~1921,136,1
7~1921,136,1
6~8227,29,1
7~10592,15,1
7~10164,17,1
6~8522,27,1
7~10386,16,1
6~9983,18,1
7~12878,7,1
7~13830,5,1
6~3426,132,1
7~11344,12,1
6~2118,243,1
7~7878,32,1
6~8114,30,1
7~16745,1,1
7~13831,5,1
7~14382,4,1
7~10840,14,1
6~9280,22,1
7~10165,17,1
7~12570,8,1
7~16746,1,1
6~8947,24,1
7~10841,14,1
7~9620,20,1
6~4577,43,1
7~4577,43,1
6~6260,25,1
7~6260,25,1
6~5675,30,1
7~5675,30,1
7~10593,15,1
7~16747,1,1
7~11345,12,1
6~5617,61,1
7~16748,1,1
7~6628,45,1
6~12571,8,1
7~14383,4,1
7~16749,1,1
7~16750,1,1
7~9451,21,1
7~12218,9,1
7~10842,14,1
7~13343,6,1
7~15782,2,1
7~13344,6,1
7~14384,4,1
7~14989,3,1
7~11917,10,1
7~13832,5,1
6~2716,91,1
7~2716,91,1
6~5423,65,1
7~9621,20,1
7~11067,13,1
7~6411,48,1
6~7879,32,1
7~10594,15,1
6~10166,17,1
7~11918,10,1
7~14385,4,1
7~6261,50,1
7~3490,129,1
6~7054,20,1
7~7054,20,1
7~11919,10,1
6~3257,142,1
7~3257,1,1
7~5113,72,1
7~14990,3,1
7~13833,5,1
7~13834,5,1
7~13835,5,1
7~7406,36,1
7~14386,4,1
6~8115,30,1
7~8674,26,1
6~11638,11,1
7~11920,10,1
7~7880,32,1
7~10595,15,1
7~10843,14,1
7~15783,2,1
7~16751,1,1
7~12572,8,1
7~11346,12,1
7~9792,19,1
7~4804,80,1
6~4098,100,1
7~5939,55,1
6~6629,45,1
7~10387,16,1
7~8228,29,1
7~13836,5,1
7~14991,3,1
7~16752,1,1
7~5019,74,1
7~6320,49,1
7~9281,22,1
7~5676,60,1
7~4098,1,1
7~5331,67,1
7~6728,44,1
4~972,574,1
5~540,375,1
6~540,375,1
7~540,375,1
5~1023,191,1
6~1023,191,1
7~1023,191,1
5~972,8,1
6~972,8,1
7~972,8,1
3~15784,2,1
4~14387,1,1
5~14387,1,1
6~14387,1,1
7~14387,1,1
3~169,4378,1
4~430,1384,1
5~430,17,1
6~430,17,1
7~430,17,1
5~2321,219,1
6~5469,32,1
7~5469,32,1
6~2656,187,1
7~5332,67,1
7~3674,120,1
5~529,1148,1
6~1641,335,1
7~2760,178,1
6~2992,160,1
7~6989,41,1
6~3654,121,1
7~4805,80,1
7~3643,122,1
7~7537,35,1
7~3978,106,1
7~11068,13,1
6~1100,532,1
7~1197,475,1
7~6990,41,1
7~5826,57,1
4~384,1611,1
5~1051,556,1
6~5020,74,1
7~5424,65,1
5~1566,352,1
6~15785,2,1
7~15786,2,1
7~12219,9,1
5~4304,94,1
6~14388,4,1
7~15787,2,1
5~5677,60,1
6~8362,28,1
7~12879,7,1
7~15788,2,1
5~1326,430,1
6~12220,9,1
7~12573,8,1
7~15789,2,1
7~16753,1,1
6~1570,350,1
7~12221,9,1
6~1181,482,1
7~8948,24,1
7~9793,19,1
7~1888,278,1
7~2119,243,1
5~10388,16,1
6~10389,16,1
7~13345,6,1
6~1350,421,1
7~1350,1,1
7~5511,63,1
7~2360,215,1
7~11921,10,1
6~4429,90,1
7~5576,62,1
6~7881,32,1
7~12222,9,1
5~4680,83,1
6~5378,66,1
7~7407,36,1
7~8363,28,1
7~8229,29,1
7~14992,3,1
7~2948,163,1
5~9622,20,1
6~9623,20,1
7~13837,5,1
7~9624,20,1
7~8116,30,1
7~2238,228,1
7~10596,15,1
6~10167,17,1
7~16754,1,1
7~14389,4,1
7~11347,12,1
4~162,4587,1
5~252,2829,1
6~1381,412,1
7~11348,12,1
5~1141,508,1
6~10390,16,1
7~15790,2,1
7~2002,260,1
7~14390,4,1
5~1985,263,1
6~2739,180,1
7~15791,2,1
7~3307,140,1
7~11922,10,1
7~8523,27,1
6~9452,21,1
7~16755,1,1
5~744,802,1
6~1724,316,1
7~6888,42,1
7~3121,151,1
6~5678,59,1
7~5678,1,1
7~4723,82,1
6~3979,106,1
7~5940,55,1
6~398,1566,1
7~2528,197,1
6~1714,318,1
7~2703,183,1
7~9625,20,1
5~5021,74,1
6~7315,37,1
7~8230,29,1
6~8675,26,1
7~8676,26,1
7~2588,192,1
7~8231,29,1
7~727,829,1
6~1390,408,1
7~3151,149,1
7~7882,32,1
6~2815,173,1
7~3538,127,1
6~14993,3,1
7~14994,3,1
5~3865,111,1
6~4832,79,1
7~5379,66,1
7~12574,8,1
6~14391,4,1
7~14392,4,1
6~4305,94,1
7~11069,13,1
7~9282,22,1
7~1083,540,1
7~10844,14,1
6~2751,179,1
7~11639,11,1
7~4052,103,1
7~6805,43,1
7~11070,13,1
6~11640,11,1
7~12880,7,1
6~1182,482,1
7~16756,1,1
7~9984,18,1
7~2104,245,1
7~8232,29,1
7~6547,46,1
7~10597,15,1
7~14393,4,1
7~1393,407,1
7~5512,63,1
7~3322,139,1
6~16757,1,1
7~16758,1,1
6~14394,4,1
7~14395,4,1
7~5022,74,1
6~5470,64,1
7~6412,48,1
6~8364,28,1
7~8677,26,1
7~10391,16,1
7~15792,2,1
4~2216,198,1
5~2216,11,1
6~2216,11,1
7~2216,11,1
5~7408,12,1
6~7408,12,1
7~7408,12,1
5~9794,19,1
6~9626,10,1
7~9626,10,1
5~5161,71,1
6~4254,48,1
7~4254,48,1
6~9985,9,1
7~9985,9,1
5~5240,23,1
6~5240,23,1
7~5240,23,1
5~2671,62,1
6~2671,62,1
7~2671,62,1
6~6548,23,1
7~6548,23,1
7~12575,2,1
4~82,9122,1
5~82,582,1
6~82,582,1
7~82,582,1
5~155,4631,1
6~54,8540,1
7~161,2304,1
7~168,2190,1
5~207,1170,1
7~207,1170,1
7~155,137,1
5~116,2270,1
7~116,2270,1
5~437,469,1
7~437,469,1
3~264,2632,1
4~964,579,1
5~964,9,1
6~964,9,1
7~964,9,1
5~1407,400,1
6~1259,227,1
7~1259,227,1
6~1809,147,1
7~1809,147,1
6~6122,26,1
7~6122,26,1
5~2851,170,1
6~1616,170,1
7~1616,170,1
4~733,716,1
5~733,34,1
6~733,34,1
7~733,34,1
5~1660,331,1
6~2875,84,1
7~2875,84,1
6~1450,194,1
7~1450,194,1
6~4939,38,1
7~4939,38,1
6~8117,15,1
7~8117,15,1
5~3472,130,1
6~5023,74,1
7~10392,16,1
7~9627,20,1
6~5884,56,1
7~7316,37,1
7~7243,38,1
7~9795,19,1
5~2298,221,1
6~3675,118,1
7~3675,2,1
7~9796,19,1
7~4229,97,1
6~4053,103,1
7~7761,33,1
7~5196,70,1
4~9453,21,1
5~9986,6,1
6~9986,6,1
7~9986,6,1
5~6630,15,1
6~6630,15,1
7~6630,15,1
